CMI;renda
3.731343284;358.07
7.042253521;446.12
7.987220447;375.34
18.11594203;365.39
21.64502165;420.75
30.6122449;438.53
9.433962264;608.18
10.60070671;333.61
12.37113402;259.04
0;441.67
16.94915254;731.22
15.56016598;302.68
12.30769231;500.93
20.08032129;520.42
11.9840213;532.51
16.31701632;591
13.84615385;525.08
18.32760596;653.78
17.78242678;739.71
13.36898396;649.92
1.149425287;636.51
9.784143635;942.52
21.83406114;361.73
17.85714286;592.42
11.29125651;674.23
25.64102564;264.83
18.84570082;254.14
11.95695496;313.65
13.94422311;364.72
19.43634597;298.75
14.74654378;869.53
10.92896175;770.31
12.07243461;481.54
9.770114943;774.06
13.76146789;616.83
6.711409396;601.42
17.66784452;340.95
37.6344086;339.75
14.59854015;267.24
8.814887365;542.36
13.20754717;482.14
24.74526929;475.01
28.73563218;512.29
0;508.58
12.15805471;643.36
16.32970451;475.98
16.2037037;504.93
14.37371663;444.4
12.96829971;577.82
23.57207616;472.95
13.79310345;421.28
19.02173913;283.13
15.8045977;253.68
11.28770092;464.63
5.235602094;615.58
18.92744479;580.14
15.59251559;447.69
0;432.38
24.73498233;273.9
17.62114537;284.05
16.21621622;535.74
16.58767773;513.46
15.40832049;718.12
12.68292683;301.98
18.72659176;509.74
9.635974304;598.37
13.10043668;487.83
27.02702703;262.59
8.695652174;444.85
6.493506494;490.34
14.89757914;633.74
16.57458564;708.5
32.38866397;462.23
12.52609603;248.25
29.17341977;304.55
11.58389724;589.24
26.9266481;417.6
10.13299557;709.72
15.67626686;603.36
41.75824176;293.41
11.87530925;526.96
9.881422925;350.12
11.17318436;338.3
21.36752137;361.8
18.735363;481.61
18.92744479;241.34
4.255319149;371.51
18.07228916;286.87
11.71875;308.76
38.31417625;210.55
11.87335092;703.33
11.55549849;539.72
23.87041773;397.27
12.32665639;376.44
42.76315789;318.95
13.48747592;391.2
16.30434783;553.14
19.04761905;432.46
26.39296188;371.12
4.784688995;440.53
45.45454545;447.99
4.62962963;469.23
18.08318264;356.3
10.82677165;486.66
12.04819277;414.19
4.901960784;347.4
9.302325581;590.95
17.46724891;531.98
11.71875;388.97
0;389.59
12.65822785;347.57
10.8608206;713.39
17.24137931;597.27
12.32394366;692.67
13.6286201;425.79
12.34567901;470.44
27.23735409;381.43
7.843137255;224.15
16.02959309;284.26
7.117437722;779.64
13.61867704;168.23
9.708737864;369.52
0;429.61
19.30639971;564.05
14.92537313;454.45
15.70680628;450.74
25.2293578;327.75
16.96712619;525.54
20.30456853;308.6
20.23647112;319.15
19.54397394;482.6
6.711409396;623.61
23.72881356;446.98
19.56521739;468.28
3.322259136;387.47
9.049773756;395.75
28.93890675;498.33
8.810572687;550.76
16.47446458;424.8
8;644.49
12.02321725;782.11
2.83286119;667.99
17.77777778;278.59
16;525.15
19.1004313;255.32
17.93721973;177.36
13.59548212;756.25
18.7032419;475.38
12.12121212;367.7
4.132231405;397
16.52892562;343.07
14.05325444;293.74
21.80376611;372.23
19.90391215;604.62
15.25423729;482.85
2.518891688;709.04
9.75975976;515.39
27.60736196;329.57
28.98550725;542.57
12.98701299;531.71
14.70588235;388.83
17.14285714;473.65
37.73584906;297.53
32.78688525;345.9
11.76917236;805.32
11.49425287;368.43
13.15789474;538.31
17.41293532;404.1
0;356.07
12.44813278;300.16
9.316770186;615.1
11.52737752;569.05
5.18134715;404.47
17.31601732;320.99
10.60070671;265.76
15.87301587;528.2
12.44997777;764.63
10.86956522;486.41
0;437.95
14.15929204;478.9
15.18438178;586.99
15.57632399;422.27
21.22641509;525.72
7.299270073;494.25
20.30456853;321.61
8.048289738;639.98
29.41176471;224.12
8.547008547;384.22
12.16545012;383.22
25.3164557;576.27
25;422.15
31.74603175;490.51
30.53435115;269.57
12.15805471;336.08
25.3164557;319.75
10.28806584;285.91
16.91729323;337.31
10.86956522;470.64
26.66666667;221.79
33.33333333;490.63
12.90322581;457.46
13.41281669;706.69
13.671875;463.37
10.2739726;351.46
33.89830508;419.52
14.0944327;454.1
14.4265105;801.73
0;430.76
16.77852349;644.38
6.802721088;434.82
13.53383459;376.72
15.15151515;339.17
5.333333333;515.39
9.900990099;501.73
13.04347826;424.23
5.263157895;341.32
13.51351351;891.58
35.0877193;510.34
10.1010101;429.48
14.55026455;350.27
6.622516556;562.28
20.24086631;600.77
16.35244325;777.81
20.7253886;800.19
9.523809524;603.33
8.859357697;552.17
6.25;484.35
12.38390093;481.2
6.861063465;604.63
16.42549863;743.4
7.96812749;633.54
11.27516779;667.11
11.0619469;356.36
11.14922813;653.91
17.84037559;443.62
32;649.56
14.7257701;713.4
27.23311547;244.82
11.33501259;337.22
11.60068668;955.49
11.00354191;974.42
16.57458564;328.81
12.48393611;680.14
0;507.22
15.46391753;343.53
20.70063694;393.83
19.58525346;257.75
20;402.77
8.26446281;506.13
6.622516556;260.77
7.245501751;894.06
16.29327902;521.08
14.66395112;395.99
15.59177888;234.2
12.10287443;633.27
11.37800253;228.5
17.09401709;292.16
5.376344086;516.83
17.48251748;345.58
11.18771953;525.5
15.51116334;872.59
21.64502165;378.98
30.41825095;299.91
17.56587202;299.54
22.82157676;411.64
17.83060921;410.73
18.46153846;323.93
14.72392638;653.29
7.407407407;503.51
15.87301587;439.73
15.88742624;486.47
21.66064982;485.14
19.75308642;372.33
13.7755102;648.15
13.67781155;629.41
20.29520295;407.63
9.20598389;585.93
10.20408163;480.05
9.668302841;678.33
24.54991817;477.16
12.44167963;502.06
14.38628711;507.24
13.1147541;459.22
19.65065502;577.03
10.75268817;396.28
13.86167356;750.81
12.54087584;593.92
11.44492132;631.45
11.92145863;775.72
19.85002206;419.01
16.12903226;553.57
6.289308176;376.39
9.465215334;543.44
4.618937644;389.46
11.75742574;399.09
11.3085622;642.09
18.86792453;505.24
17.89077213;584.13
13.89429944;799.3
14.55180442;453.74
8.344923505;748.25
13.92405063;352.25
13.43283582;657.76
18.54140915;478.78
12.65822785;516.86
11.71548117;410.34
11.60541586;605.28
17.0212766;490.62
14.24501425;534.49
18.95043732;563.14
8.130081301;824.82
11.40684411;406.09
11.93030641;704.03
12.6984127;411.61
14.23342822;519.27
11.24744376;671.42
10.11804384;508.97
12.48357424;517.38
14.95886313;540.92
13.96648045;366.95
16.60079051;414.05
8.303677343;520.82
12.27959698;584.21
12.77955272;447.51
18.39550332;424.93
14.54363089;494.7
12.26492232;609.2
10.14198783;382.03
11.49425287;408.37
8.802816901;539.06
13.80368098;582.66
8.650519031;417.78
9.833585477;592.68
11.816839;700.06
15.71709234;544.36
14.23324151;783.89
13.71742112;507.91
12.06480524;682.37
19.03114187;548.92
12.16947537;680.02
10.72386059;437.41
9.636767976;478.18
9.826152683;742.78
10.37217816;490.88
7.299270073;444.5
17.94258373;560.15
10.78049436;1190.67
10.35049531;1820.97
11.68428583;760.36
8.896797153;495.56
15.34659904;657.25
12.98701299;560.51
10.41666667;794.15
10.42944785;695.95
25.15604312;700.64
12.65713794;684.8
14.82335502;458.59
11.04362231;620.12
13.38912134;704.66
10.8703178;799.3
13.55380862;589.48
17.44966443;495.56
10.71975498;604.45
13.56589147;535.42
16.55729736;653.81
20.64409579;632.34
16.71732523;448.88
25.08650519;544.15
12.31643771;742.57
23.80952381;605.92
14.13133832;719.73
14.64128843;533.48
15.95850788;555.28
6.814310051;515.02
11.71093973;575.83
12.35521236;765.45
14.06221465;565.2
12.93961513;586.9
8.871989861;588.08
6.828528073;593.57
11.00412655;664.25
16.91331924;754.07
16.81555439;386.61
21.07728337;444.67
12.07521132;1047.01
16.97792869;560.84
14.84480432;547.5
9.062253743;795.39
14.27199122;868.95
11.89189189;641.39
14.53930685;607.27
12.80227596;786.18
16.87763713;604.34
17.66004415;646.66
15.01700038;716.24
12.10847593;1951.11
13.82728933;880.31
17.31839736;549.14
14.35587457;556.34
13.21100917;590.83
13.74691576;716.24
17.28945901;551.03
17.06962748;891.61
10.01878522;624.47
11.96172249;625.68
10.2739726;608.21
11.62790698;572.83
10.48951049;528.91
17.94097921;455.44
9.465855308;602.35
14.23487544;891.18
13.36606656;606.98
14.76377953;596.28
12.47771836;494.09
9.952910959;1024.7
13.24999941;1421.76
30.94777563;509.63
14.70588235;645.02
15.56264964;353.99
12.006003;557.37
13.62082657;640.71
23.27885092;542.22
14.87741014;568.72
6.160164271;388.96
13.53503185;512.67
11.4416476;697.89
5.226480836;419.42
12.44019139;544.48
15.40832049;647.46
11.07565234;585.83
17.18440185;456.5
16.62971175;473.13
10.44256589;416.43
12.37113402;831.34
11.79245283;506.49
14.9122807;707.8
18.12080537;667.19
22.78481013;416.1
11.575031;674.66
10.33259966;904.83
10.43956044;963.25
5.780346821;640.44
15.48387097;625.51
8.174386921;846.96
11.91421763;703.69
5.263157895;797.97
0;1568
13.61088871;627.75
9.375;551.24
5.18134715;553.23
8.474576271;612.33
6.472491909;727.45
8.968609865;541.25
19.51600312;740.83
23.80952381;623.12
9.599096556;660.23
11.81102362;506.46
18.01801802;707.58
9.897191959;1133.46
11.46449704;651.51
9.966777409;683.18
10.47521717;1002.82
16.12903226;820.25
9.83227299;907.91
10.52631579;595.94
0;549.16
8.658008658;558.65
12.18026797;752.06
23.80952381;608.31
18.32460733;483.31
16.01671309;685.39
13.35588995;993.33
16.22498648;835.01
13.15789474;717.31
18.2767624;530.51
0;410.83
11.76562868;1061.45
10.67756393;910.26
0;509.28
12.62626263;692.79
16.94915254;384.13
13.40482574;559.6
3.629764065;747.52
9.3739538;810.8
12.0537784;873.71
0;590.7
10.53313888;945.04
13.43062606;1020.29
5.012531328;820.21
9.259259259;511.25
10.63829787;558.86
12.73990735;847.72
4.555808656;777.11
53.33333333;586.3
8.908685969;828.6
9.202453988;586.07
19.8019802;532.12
11.49425287;527.94
20.48319328;771.49
16.77681749;903.18
13.66120219;364.58
16.75977654;387.49
10.38575668;906.32
12.41208109;655.94
9.410265062;1038.11
14.38848921;601.88
14.22991071;888.38
11.33856878;1141.43
8.02317807;865.12
0;641.17
9.230769231;673.1
13.00108342;727.67
8.310249307;812.83
9.961022087;797.41
15.66579634;654.17
19.68503937;579.16
2.652519894;795.08
16.33986928;601.12
12.78976819;878.88
15.30612245;599.27
26.62721893;342.68
0;676.11
19.23076923;708.05
11.52368758;659.84
12.65822785;523.27
10.74633916;1051.31
12.56112762;939.3
16.18122977;722.21
19.48051948;628.13
12.83018868;777.29
15.67825494;711.01
15.91043017;424.66
16.56920078;753.97
13.76146789;815.22
21.05263158;501.14
12.69035533;685.66
13.99371069;856.31
9.990485252;754.45
11.57184185;624.02
12.20504475;653.4
8.403361345;552.58
11.23103851;787.38
9.478672986;494
10.66060818;610.09
6.449012495;468.5
17.92114695;674.26
8.643976229;593.36
22.66288952;516.85
9.842254281;1320.21
12.32665639;757.57
19.54229879;859.92
14.23487544;499.45
7.658643326;531.63
12.5;434.22
12.63736264;618.77
24.79338843;831.88
11.9047619;474.95
15.3090699;531.2
12.22493888;521.29
13.37792642;800.99
13.57879619;746.56
9.913921045;654.85
10.37037037;589.7
14.93394601;700.14
17.69911504;548.03
17.50198886;568.34
9.947420776;928.94
4.454342984;768.15
22.5;831.19
10.97046414;655.56
9.159697332;887.21
11.27819549;680.03
15.57935735;691.05
8.665511265;636.14
11.4638448;700.24
6.276150628;578.14
12.35839341;601.14
8.163265306;712.9
13.24503311;851.13
24.05498282;636.8
13.02931596;460.11
12.5;730.48
12.03425133;787.69
5.714285714;631.02
10.79254333;1030.64
7.371007371;774.71
6.355932203;718.26
33.33333333;608.5
11.80376245;793.98
15.56985676;665.75
14.10658307;516.26
4.805125467;791.63
12.52571148;657.57
12.5;561.43
13.08139535;703.45
7.923930269;585.98
21.04155708;720.28
0;619.75
9.345794393;693.6
13.08485329;856.31
14.10437236;683.88
8.695652174;700.33
16.70644391;694.37
6.986899563;404.66
9.487666034;604.27
11.56069364;662.37
8.064516129;707.38
12.06797107;579.72
11.7929679;661.04
0;581.31
13.17957166;702.21
12.69971323;1037.6
3.039513678;526.46
11.38952164;663.9
20.40816327;592.17
19.54887218;482.78
6.097560976;615.28
9.697661152;938.63
18.4501845;831.17
0;507.19
14.20004136;553.42
26.31578947;496.64
10.20408163;662.49
17.21664275;613.9
16.57458564;523.07
12.06315416;836.61
12.37516283;453.17
14.89649836;605.4
28.77697842;710.33
13.12335958;561.58
10.55966209;767.16
6.557377049;718.4
3.25732899;562.15
10.15228426;767.23
12.30228471;587.28
33.08823529;777.25
10.2960103;607.39
9.925558313;528.52
7.44109136;850.71
9.460737938;733.93
12.98701299;403.19
16.74277017;639.94
20.54794521;608.4
4.366812227;611.53
9.803921569;552.64
13.69863014;608.89
14.3442623;732.4
9.354997538;707.21
14.30128031;915.87
14.53104359;587.82
9.113214161;663.95
19.11957118;719.02
12.42271802;790.79
12.19512195;670.13
25.07836991;532.68
17.01323251;538.22
10.67615658;1258.84
10.26275566;659.28
17.79935275;710.36
22.53521127;626.58
9.090909091;488.22
12.66339869;517.37
14.46945338;797.14
19.9556541;586.89
16.59259259;770.9
18.2531894;607.88
18.51851852;684.22
8.213552361;597.04
14.76923077;587.44
11.11111111;1220.71
13.05057096;548.05
13.32649923;564.03
12.69572577;751.03
3.521126761;562.06
12.3119015;1043.33
11.06984716;1067.69
16.94915254;675.98
13.95348837;677.79
0;570.22
10.46025105;665.92
19.80758347;540.64
10.79913607;773.52
10.38062284;593.88
3.278688525;417.09
11.44640999;891.43
7.053291536;742.08
13.92111369;573.8
17.59530792;581.25
17.18213058;450.45
15.1780502;590.19
14.47368421;721.85
24.5398773;605.46
14.9124077;670.1
18.51851852;389.76
12.51748252;587.95
13.60158685;731.57
17.8671919;617.21
12.48066013;526.41
10.86956522;830.59
32.12851406;319.51
10.90604027;782.82
5.514705882;548.79
8.588957055;665.02
6.734006734;528.71
14.32102355;472.62
11.98129749;499.69
21.22641509;413.84
13.37645157;1049.94
14.445174;561.37
9.603841537;766.12
9.009009009;521.75
17.63224181;610.74
11.07419712;998.53
13.21702353;825.2
8.389261745;941.43
18.60465116;545.26
10.91340451;992.02
11.51607188;823.66
6.042296073;622.25
11.57024793;563.09
8.583690987;1017.06
9.505703422;837.04
10.98901099;732.44
11.66805572;770.61
11.38594425;701.73
8.120649652;702.51
10.99689218;939.63
4.784688995;546.89
17.04545455;631.76
29.03225806;625.41
10.40189125;856.84
6.289308176;479.75
13.51351351;707.41
10.85788828;1408.1
15.625;729.77
13.90820584;462.07
10.86464464;528.84
32.71028037;565.29
11.76470588;743.8
3.546099291;609.18
16.51376147;480.31
12.66800556;741.94
11.08229191;806.43
12.31429701;885.02
15.03759398;711.07
12.08395166;898.97
14.024788;769.5
0;607
11.57697121;1019.54
8.279668813;737.1
0;773.27
8.684863524;654.31
16.75977654;546.48
6.622516556;542.69
22.59887006;504.84
9.490940466;918.61
16.94915254;701.14
17.96407186;639.84
10.30927835;721.83
12.20601369;666.59
13.74691576;899.97
11.85770751;748.73
29.7029703;456.3
7.90960452;663.38
0;760.86
13.95348837;555.01
12.74968126;938.57
20.6185567;552.77
12.47401247;628.66
14.26242869;915.96
15.96921924;680.48
0;697.88
11.29943503;681.07
15.87301587;527.48
6.364922207;643.34
11.27819549;694.22
20.75919336;435.98
15.50387597;611.58
12.98701299;739.77
12.28249744;510.67
9.202453988;776.58
11.95219124;632.06
9.397590361;861.67
13.19235302;887.95
9.113594445;791.42
8.527671424;918.99
35.85657371;783.02
18.34862385;748.85
21.53754113;669.34
16.48351648;859.29
8.158508159;827.19
12.80956447;1021.97
10.25641026;761.62
10.05025126;635.21
21.64502165;579.5
12.10716126;657.86
10.98901099;678.41
17.43462017;696.79
0;521.84
6.329113924;628.28
4.716981132;468.41
17.24137931;477.57
6.134969325;487.8
8.771929825;529.45
11.42857143;782.89
7.352941176;872.31
9.554140127;626.72
12.6984127;655.38
16.28664495;329.24
0;519.87
0;569.01
16.21621622;694.85
14.36130008;729.72
9.345794393;651.46
19.51219512;531.22
10.92896175;662.2
4.504504505;630.17
8.413836086;838.76
11.31601006;801.6
7.518796992;745.3
17.30103806;543.57
20.54794521;670.9
6.903043615;771.53
15.3256705;582.72
19.39058172;683.37
9.803921569;696.41
16.2962963;916.63
12.93405906;923.4
13.51351351;663.8
14.16613007;780.96
8.125602534;853.57
9.819967267;688.63
11.76470588;495.66
15.92920354;690.04
19.8019802;673.35
12.08053691;613.14
10.50420168;697.73
6.870229008;709.03
13.4529148;647.85
11.6356383;683.96
6.43974241;653.03
5.899705015;850.65
9.237875289;590.56
35.53299492;666.85
7.797270955;595.38
6.465517241;694.57
14.89505755;547.72
18.86792453;705.24
8.7890625;596.83
9.237875289;587.97
7.446478436;1145.61
11.62790698;559.91
7.130124777;692.51
11.8508191;780.3
14.83679525;520.64
17.09401709;600
13.3809099;679.52
12.83079391;841.37
7.8125;845.58
16.03498542;464.32
12.41743725;828.65
15.57819053;705.4
8.620689655;688.32
15.85179526;734.74
6.25;552.84
21.13724323;586.11
14.80019734;485.75
13.94879325;814.65
13.59703337;717.48
13.02460203;645.54
0;509.13
13.22751323;649.68
12.58238466;882.42
10.60846238;1112.71
9.819967267;794.34
22.01524132;764.07
17.76198934;771.61
23.19109462;532
16.64447403;788.24
12.1392579;1070.41
24.25876011;915.44
11.97156753;611.98
6.153846154;547.4
7.96812749;589.22
11.86598418;639.9
0;778.37
4.897959184;821.01
0;730.34
11.99261993;673.55
20.4778157;539.36
0;637.47
7.843137255;618.64
11.7370892;590.1
12.54589963;774.93
10.90159104;767.49
15.03164557;453.95
10.9561753;783.61
0;473.22
12.35584843;778.54
15.27988638;790.83
3.021148036;548.48
7.434944238;653.37
6.420545746;683.11
12.14434421;664.83
9.768287142;1067.78
7.246376812;819.2
10.9375;714.65
15.38461538;623.76
14.20765027;644.09
5.263157895;486.6
14.55604076;486.45
6.006006006;570.43
14.90066225;712.44
13.15097317;704.15
20.66115702;395.27
18.09954751;768.56
17.92114695;684
10.745153;680.62
7.677543186;484.47
9.216589862;407.79
12.68498943;670.1
14.77104874;308.69
6.042296073;573.71
7.96812749;865.65
0;487.25
9.416195857;431.46
13.84320175;806.17
9.105795951;1283.15
23.19587629;400.75
10.98901099;653.03
11.01928375;621.47
12.63537906;601.86
13.5451505;1028
11.7820324;799.37
16.53418124;547.34
21.70767004;533.78
12.82051282;830.01
16.76829268;583.98
0;565.14
7.8125;668.5
23.7388724;641.57
7.092198582;591.37
9.174311927;653.36
16.28664495;784.96
7.930214116;570.24
14.86988848;539.62
7.751937984;964.52
10.81612586;864.7
15.46206401;609.87
10.32702238;483.91
3.367003367;500.65
13.5301353;850.08
10.2739726;675.86
9.754367296;847.03
9.756097561;638.77
16.94915254;671.38
16.48351648;1394.08
31.74603175;678.94
11.77578898;814.12
11.71352075;810.99
8.522727273;681.46
9.656004828;915.21
7.272727273;709.88
9.822646658;598.38
6.441223833;604.54
10.02506266;557.99
5.681818182;557.58
33.89830508;854.32
11.11111111;1798.5
8.620689655;664.51
11.17734724;906.23
12.5;811.86
0;673.06
7.826086957;711.46
11.84007069;1270.87
14.53488372;577.66
12.62063846;673.38
8.403361345;653.05
0;620.31
18.05869074;560.38
6.993006993;492.08
17.24137931;547.8
13.39375226;1651.82
22.3880597;696.29
11.66848419;1171.05
8.097165992;2008.98
8.959577719;1070.09
0;636.91
13.10228233;987.91
14.81481481;529.86
47.05882353;557.06
0;680.27
10.3125;796.08
21.88552189;546.2
15.625;483.13
11.9193154;793.85
7.935896448;1137.72
10.78167116;1157.29
8.316008316;579.73
9.310986965;587.32
9.398496241;767.49
14.25389755;641.47
11.7068364;1416.13
13.9335477;768.23
2.247191011;486.92
12.92083712;918.87
11.45637163;827.23
16.2962963;579.14
9.345794393;755.11
19.19511818;766.44
11.82432432;588.89
8.298755187;547.55
10.98901099;837.93
14.87603306;607.32
7.766387077;668.93
14.96421601;916.72
12.69376297;938.98
19.44444444;446.86
10.63829787;652.36
16.23376623;474.11
15.25989509;773.52
12.67669641;1053.96
7.155635063;809.76
9.867009867;785.45
14.13893864;637.74
13.10043668;491.91
4.81540931;728.02
12.29508197;620.88
12.35507409;774.01
5.571030641;555.23
8.018327606;584.67
9.375;614.24
28.88086643;758.23
12.08053691;745.35
7.925072046;750.13
14.81481481;446.62
5.361930295;623.75
0;805.24
13.25869181;728.97
11.60541586;613.84
23.58490566;369.87
19.06779661;495.36
13.60544218;766.63
12.73729333;748.61
12.3084913;987.41
18.71657754;507.81
13.29955668;613.78
16.30434783;757.3
10.19575856;907.56
0;570.76
8.547008547;540.98
16.42710472;751.38
0;504.71
14.01515152;937.69
19.2926045;656.93
6.349206349;626.69
14.95377923;906.7
11.16427432;911.32
0;664.88
33.33333333;721.36
12.46882793;515.94
14.00957617;783.15
15.67398119;576.64
17.01323251;654.73
0;603.63
11.54734411;730.57
14.08450704;525.27
8.658008658;773.69
27.64976959;644.28
8.949236229;1551.47
15.87301587;686.15
12.84796574;584.23
10.86549269;704.85
13.58695652;811.78
11.77578898;648.11
11.64725458;710.15
8.41825432;1454.84
10.79734219;688.16
12.07729469;730.03
9.009009009;567.99
14.6101903;696.44
13.47004423;966.1
34.48275862;603.49
12.75239107;666.94
11.25401929;665.22
17.7383592;533.79
4.926108374;430.79
15.03759398;516.96
10.85422772;629.58
17.98561151;504.11
14.61538462;583.74
11.61440186;531.28
10.37037037;507.82
8.281573499;593.94
11.4416476;438.08
13.98601399;588.01
5.681818182;505.27
11.0864745;575.92
23.39181287;633.89
15.91089897;555.16
13.66120219;381.28
11.575179;799.98
13.9831659;835.11
19.86097319;673.31
16.94915254;414.97
15.53166069;561.62
12.98455123;806.58
11.04972376;420.31
7.08591674;697.18
10.12145749;658.82
10.16138673;869.22
5.263157895;644.23
12.58581236;582.79
14.21366346;669.79
10.1744186;499.45
15.17450683;679.71
0;539.19
17.0212766;507.48
14.72031403;705.85
7.794232268;439.56
8.928571429;567.54
5.917159763;508.96
11.13585746;411.22
9.225092251;504.24
23.66127024;535.61
17.46724891;423.11
14.25661914;588.52
4.926108374;612.98
18.75;596.07
8.498583569;577.26
0;541.76
12.82051282;560.7
11.31008483;710.93
11.85770751;560
3.95256917;688.83
8.748317631;658.25
11.42005958;706.19
14.08450704;626.91
15.02347418;533.99
16.18122977;328.24
14.48497854;654.77
18.05054152;577.25
18.99827288;475.45
14.35406699;732.46
16.4410058;543.44
14.02871761;833.05
20.19315189;438.1
13.2780083;462.51
28.48101266;410.95
14.01050788;698.24
10.62801932;666.88
9.675583381;701.36
9.367681499;603.44
11.34936509;988.84
13.93214227;623.66
12.38390093;528.57
14.10658307;564.51
15.7480315;337.14
12.34567901;757.86
14.86988848;800.7
10.09060956;824.41
12.07729469;664.5
14.09495549;657.51
13.21298461;667.21
6.741573034;828.44
18.15181518;464.33
4.716981132;531.3
12.96111665;608.21
7.590132827;741.92
13.38639653;819.87
19.8019802;342.17
17.94687724;674.15
21.73913043;406.62
18.11594203;632.85
11.70960187;609.34
5.361930295;555.39
8.84173298;410.38
5.586592179;445.58
9.24763645;1536.39
22.35772358;450.45
12.19512195;614.34
16.19433198;341.21
7.853403141;441.11
11.98501873;814.22
5.597014925;706.96
14.44043321;630.42
24.09638554;947.73
13.71571072;607.6
9.345794393;576.61
23.71541502;1010.09
13.66120219;403.07
12.93103448;516.93
14.84375;605.96
12.09784632;639.89
7.8125;503.4
10.22494888;438.6
12.52236136;535.43
3.921568627;790.96
13.65187713;548.97
7.481296758;645.15
3.916449086;553.45
7.042253521;652.5
2.444987775;588.65
11.39717568;804.18
11.99040767;506.6
16.56028981;879.66
17.85714286;456.22
10.91901729;415.91
0;431.35
15.76576577;689.61
13.60544218;316.22
10.89324619;451.75
17.26907631;767.72
14.98929336;613.59
19.67799642;474.8
7.168458781;497.32
9.708737864;570.51
9.836065574;589.84
8.048289738;604.51
19.20568198;737.01
9.487666034;304.67
13.16366828;682.24
11.76470588;434.7
7.532956685;780.26
18.94736842;492.25
10.88555457;684.29
9.310986965;521.02
12.39669421;650.69
16.52892562;520.34
17.11229947;414.83
16.98703621;518.76
14.78953356;377.59
16.30434783;526.28
23.07692308;648.13
16.19433198;558.86
13.82978723;606.62
22.22222222;518.3
13;675.85
12.98701299;605.35
13.98601399;520.16
8.862629247;1011.2
29.6803653;496.67
2.857142857;581.21
13.20132013;668.15
14.44833625;458.09
23.89078498;448.99
10.71080818;463.98
13.05220884;653.73
13.30798479;553.21
0;685.35
3.086419753;617.81
14.13793103;756.67
10.85645356;677.19
13.3045667;603.84
11.12877583;788.4
5.747126437;571.73
17.54385965;530.34
8.791208791;613.47
13.11953353;502.5
0;510.46
12.88056206;493.63
0;544.66
10.49475262;613.68
17.14285714;485.56
17.24137931;537.44
12.82051282;670.9
11.9047619;527.37
18.4178744;588.91
24.79338843;296.6
10.61571125;636.83
22.52252252;475.07
8.510638298;476.13
15.43209877;443.24
8.810572687;719.55
12.5;650.89
10.79167996;1062.64
8.474576271;480.72
14.57725948;467.01
14.13427562;630.34
11.52368758;543.28
5.470459519;607
17.0015456;690.41
9.514271407;760.48
16.52452026;524.53
21.16402116;432.62
14.35750179;599.28
16.82242991;726.88
13.78834885;1018.98
3.267973856;550.43
11.61103048;764.23
7.142857143;494.09
0;458.19
14.98127341;462.27
9.50036706;1187.53
7.371007371;677.62
10.1010101;772.91
28.77697842;745.72
22.61306533;359.19
3.584229391;642.08
12.52086811;678.34
13.19981793;799.3
13.4529148;288.49
12.88659794;475.41
10.48714479;900.59
8.823529412;645.39
0;464.55
0;594.68
16.12903226;641.34
11.82654402;523.75
13.5021097;648.33
15.87301587;629.08
4.484304933;536.61
9.009009009;527.17
17.69911504;470.08
8.810572687;718.65
27.42616034;442.46
10.34692635;714.69
13.19261214;664.87
21.69625247;546.51
30.58103976;359.72
14.26872771;774.72
19.44444444;617.38
26.02230483;500.1
6;757.05
8.319467554;659.1
13.21585903;406.14
6.993006993;551.33
21.71136654;391.5
4.95049505;706.05
2.624671916;574.61
11.76470588;599.32
15.625;568.07
12.48959201;695.65
17.97945205;445.83
8.547008547;884.56
12.89566237;862.18
4.021447721;579.53
12.37458194;749.42
17.69911504;548.09
13.33099456;848.46
26.14379085;824.89
11.50064923;974.21
8.982035928;599.2
12.69035533;569.52
9.019165727;724.97
11.26760563;547.06
11.60862355;636.05
16.48351648;613.09
9.708737864;529.83
11.79417597;845.36
11.03752759;545.44
5.555555556;514.86
23.84557154;453.9
15.79778831;629.09
13.28073636;556.48
13.63818692;600.95
16.48351648;518.31
9.868421053;554.48
12.25114855;629.73
12.6835781;862.43
10.90909091;772.19
15.4028436;715.67
13.15789474;646.76
13.57466063;525.9
6.060606061;580.87
11.45038168;517.86
17.69911504;633.16
22.79202279;813.42
11.9047619;592.32
5.80270793;580.45
12.79863481;492.1
9.803921569;719.34
21.23142251;580.95
12.3685838;782.03
12.65822785;1092.06
13.43973121;562.31
22.67573696;503.2
8.928571429;579.17
10.33057851;438.76
14.98127341;410.45
23.69668246;581.35
0;521.59
13.34519573;695.4
14.64435146;438.59
17.1990172;830.82
15.55136664;445.84
17.06484642;413.53
16.36661211;615.66
23.20441989;558.01
20.68965517;710.71
5.617977528;512.45
16.47286822;401.18
3.597122302;379.12
11.86736475;539.02
18.14516129;701.42
15.71072319;792.29
5.524861878;488.11
12.94498382;718.28
10.30927835;412.6
20.40816327;660.39
14.23487544;556.45
10.1010101;488.65
16.54846336;645.25
13.65187713;463.13
16.2601626;544.87
16.39344262;551.56
11.84433164;703.17
11.50159744;785.08
0;525.44
10.08064516;603.07
8.368200837;528.49
3.610108303;574.48
10.68090788;331.15
16.49175412;558.49
9.216589862;611.37
14.23487544;454.13
6.281407035;566.66
10.56338028;669.91
12.14574899;748.72
13.88888889;450.55
7.194244604;558.05
10.79913607;567.04
5.780346821;827.21
4.901960784;632.85
14.77832512;378.08
